T1690,Sealer4,1,665.0
T2026,Mechanic7,1,1330.0
T2027,Mechanic4,1,266.0
T2027,Mechanic7,1,266.0
T2028,Mechanic3,1,1330.0
T2028,Mechanic4,1,1330.0
T2029,Mechanic1,1,1807.0
T2029,Mechanic2,1,1807.0
T2030,Mechanic4,1,266.0
T2030,Mechanic7,1,266.0
T2031,Tester1,1,3842.0
T2032,Mechanic1,1,1197.0
T2032,Mechanic2,1,1197.0
T2033,Mechanic1,1,11.0
T2033,Mechanic6,1,11.0
T2034,Tester2,1,19212.0
T2035,Sealer1,1,1862.0
T2036,Mechanic8,1,1399.0
T2037,Mechanic4,1,7226.0
T2038,Mechanic4,1,903.0
T2039,Mechanic1,1,874.0
T2039,Mechanic7,1,874.0
T2040,Mechanic4,1,1953.0
T2040,Mechanic6,1,1953.0
T2041,Sealer4,1,1144.0
T2042,Sealer1,1,1064.0
T2043,Mechanic5,1,14452.0
T2043,Mechanic7,1,14452.0
T2044,Electrician1,1,1064.0
T2045,Tester1,1,1921.0
T2046,Tester1,1,640.0
T2047,Tester1,1,640.0
T2048,Sealer4,1,3086.0
T2049,Mechanic6,1,3445.0
T2049,Mechanic7,1,3445.0
T2050,Electrician1,1,2395.0
T2051,Tester1,1,2561.0
T2052,Tester1,1,1281.0
T2053,Mechanic2,1,4507.0
T2054,Electrician1,1,2.0
T2055,Sealer1,1,2258.0
T2056,Sealer1,1,532.0
T2057,Sealer1,1,399.0
T2057,Sealer3,1,399.0
T2059,Mechanic6,1,1807.0
T2062,Mechanic3,1,226.0
T2063,Mechanic2,1,1191.0
T2063,Mechanic7,1,1191.0
T2064,Mechanic5,1,23.0
T2066,Mechanic3,1,7200.0
T2066,Mechanic6,1,7200.0
T2067,Electrician1,1,1250.0
T2068,Mechanic3,1,3387.0
T2069,Electrician1,1,7000.0
T2070,Mechanic5,1,13639.0
T2070,Mechanic8,1,13639.0
T2071,Sealer1,1,3725.0
T2072,Mechanic4,1,12194.0
T2074,Mechanic5,1,9000.0
T2075,Mechanic5,1,3600.0
T2076,Electrician1,1,23.0
T2077,Electrician1,1,6210.0
T2079,Electrician1,1,6210.0
T2080,Electrician1,1,23.0
T2081,Electrician1,1,1355.0
T2083,Mechanic7,1,1897.0
T2084,Mechanic4,1,2258.0
T2085,Mechanic3,1,1129.0
T2086,Mechanic4,1,1129.0
T2087,Sealer1,1,2032.0
T2088,Tester2,1,5443.0
T2089,Tester2,1,12167.0
T2090,Mechanic6,1,1355.0
T2091,Mechanic3,1,8005.0
T2091,Mechanic4,1,8005.0
T2092,Mechanic3,1,12167.0
T2092,Mechanic8,1,12167.0
T2093,Mechanic7,1,12008.0
T2093,Mechanic8,1,12008.0
T2094,Mechanic2,1,4803.0
T2094,Mechanic3,1,4803.0
T2095,Mechanic3,1,9032.0
T2096,Mechanic7,1,1897.0
T2097,Sealer3,1,1597.0
T2098,Mechanic4,1,11065.0
T2098,Mechanic7,1,11065.0
T2099,Sealer1,1,931.0
T2099,Sealer2,1,931.0
T2100,Mechanic1,1,4064.0
T2101,Mechanic5,1,8485.0
T2101,Mechanic8,1,8485.0
T2102,Mechanic1,1,8966.0
T2102,Mechanic2,1,8966.0
T2103,Mechanic2,1,12488.0
T2103,Mechanic3,1,12488.0
T2104,Tester1,1,9606.0
T2105,Mechanic6,1,2822.0
T2106,Mechanic7,1,1749.0
T2108,Electrician1,1,23.0
T2109,Electrician1,1,6210.0
T2110,Sealer1,1,319.0
T2111,Mechanic3,1,934.0
T2111,Mechanic7,1,934.0
T2112,Sealer1,1,565.0
T2112,Sealer2,1,565.0
T2113,Mechanic3,1,1924.0
T2113,Mechanic6,1,1924.0
T2114,Mechanic1,1,7000.0
T2114,Mechanic6,1,7000.0
T2115,Sealer3,1,798.0
T2116,Mechanic8,1,4670.0
T2117,Mechanic3,1,113.0
T2117,Mechanic6,1,113.0
T2118,Sealer3,1,798.0
T2119,Electrician1,1,4064.0
T2120,Mechanic1,1,1694.0
T2120,Mechanic3,1,1694.0
T2121,Electrician1,1,2.0
T2122,Tester2,1,6404.0
T2123,Mechanic5,1,903.0
T2123,Mechanic6,1,903.0
T2124,Electrician1,1,2.0
T2125,Mechanic2,1,5533.0
T2125,Mechanic7,1,5533.0
T2126,Sealer2,1,34588.0
T2130,Tester2,1,3842.0
T2131,Tester1,1,2242.0
T2132,Mechanic2,1,2849.0
T2132,Mechanic6,1,2849.0
T2133,Electrician1,1,3193.0
T2134,Mechanic6,1,4968.0
T2135,Sealer1,1,798.0
T2136,Mechanic2,1,2348.0
T2137,Mechanic3,1,3161.0
T2138,Mechanic2,1,1580.0
T2139,Electrician1,1,1330.0
T2140,Tester2,1,1601.0
T2141,Mechanic4,1,2597.0
T2141,Mechanic8,1,2597.0
T2142,Sealer3,1,4124.0
T2142,Sealer4,1,4124.0
T2143,Sealer4,1,3991.0
T2144,Sealer1,1,3326.0
T2144,Sealer2,1,3326.0
T2146,Sealer2,1,12871.0
T2147,Tester2,1,9926.0
T2148,Mechanic1,1,11291.0
T2149,Sealer1,1,133.0
T2149,Sealer2,1,133.0
T2150,Sealer2,1,798.0
T2151,Mechanic3,1,1129.0
T2151,Mechanic8,1,1129.0
T2152,Electrician1,1,5854.0
T2153,Mechanic3,1,6772.0
T2153,Mechanic4,1,6772.0
T2154,Mechanic2,1,3386.0
T2154,Mechanic6,1,3386.0
T2155,Sealer2,1,565.0
T2155,Sealer3,1,565.0
T2156,Mechanic6,1,23.0
T2157,Electrician1,1,4516.0
T2158,Electrician1,1,677.0
T2159,Electrician1,1,2.0
T2161,Electrician1,1,3600.0
T2162,Mechanic5,1,2849.0
T2162,Mechanic6,1,2849.0
T2163,Electrician1,1,798.0
T2164,Mechanic2,1,4366.0
T2165,Sealer3,1,2660.0
T2166,Electrician1,1,7000.0
T2167,Tester2,1,7364.0
T2168,Mechanic2,1,2348.0
T2169,Sealer2,1,798.0
T2170,Electrician1,1,2927.0
T2171,Sealer2,1,26340.0
T2171,Sealer4,1,26340.0
T2172,Mechanic3,1,7000.0
T2172,Mechanic5,1,7000.0
T2173,Sealer2,1,798.0
T2174,Mechanic1,1,1924.0
T2174,Mechanic2,1,1924.0
T2176,Sealer1,1,565.0
T2176,Sealer4,1,565.0
T2177,Tester1,1,6404.0
T2178,Mechanic6,1,2710.0
T2179,Mechanic5,1,23.0
T2180,Sealer4,1,2660.0
T2181,Mechanic3,1,2258.0
T2181,Mechanic7,1,2258.0
T2182,Sealer2,1,931.0
T2182,Sealer3,1,931.0
T2183,Mechanic4,1,4991.0
T2183,Mechanic5,1,4991.0
T2184,Mechanic3,1,2518.0
T2184,Mechanic7,1,2518.0
T2185,Mechanic1,1,9597.0
T2185,Mechanic2,1,9597.0
T2186,Mechanic1,1,11.0
T2186,Mechanic3,1,11.0
T2187,Tester2,1,2882.0
T2188,Mechanic1,1,677.0
T2189,Mechanic4,1,2145.0
T2189,Mechanic6,1,2145.0
T2190,Sealer1,1,665.0
T2190,Sealer2,1,665.0
T2191,Sealer2,1,1064.0
T2192,Mechanic1,1,2660.0
T2193,Tester2,1,1601.0
T2194,Mechanic8,1,1330.0
T2195,Mechanic5,1,798.0
T2196,Mechanic1,1,3459.0
T2197,Sealer2,1,4516.0
T2198,Mechanic5,1,23.0
T2199,Tester2,1,2242.0
T2200,Mechanic2,1,1343.0
T2200,Mechanic4,1,1343.0
T2201,Mechanic3,1,874.0
T2201,Mechanic4,1,874.0
T2202,Electrician1,1,1330.0
T2203,Mechanic6,1,2102.0
T2204,Electrician1,1,1129.0
T2205,Electrician1,1,1355.0
T2207,Sealer2,1,8129.0
T2208,Tester1,1,5764.0
T2209,Tester2,1,8005.0
T2210,Assistant1,1,7516.0
T2210,Assistant2,1,7516.0
T2212,Tester2,1,1921.0
T2213,Sealer4,1,2927.0
T2214,Mechanic2,1,2258.0
T2215,Electrician1,1,15964.0
T2216,Mechanic3,1,11.0
T2216,Mechanic4,1,11.0
T2217,Mechanic4,1,1129.0
T2217,Mechanic5,1,1129.0
T2218,Electrician1,1,1064.0
T2219,Tester1,1,6404.0
T2220,Electrician1,1,5854.0
T2221,Mechanic1,1,2102.0
T2222,Mechanic3,1,2109.0
T2223,Mechanic7,1,1054.0
T2224,Mechanic8,1,1054.0
T2225,Mechanic1,1,1242.0
T2225,Mechanic6,1,1242.0
T2226,Mechanic2,1,4460.0
T2226,Mechanic7,1,4460.0
T2227,Tester1,1,1281.0
T2228,Mechanic3,1,350.0
T2228,Mechanic8,1,350.0
T2229,Mechanic5,1,1191.0
T2229,Mechanic6,1,1191.0
T2230,Mechanic2,1,11.0
T2230,Mechanic3,1,11.0
T2231,Mechanic2,1,11.0
T2231,Mechanic8,1,11.0
T2232,Electrician1,1,2.0
T2233,Electrician1,1,6775.0
T2234,Electrician1,1,23.0
T2235,Mechanic1,1,1168.0
T2235,Mechanic5,1,1168.0
T2236,Mechanic1,1,26.0
T2237,Sealer3,1,266.0
T2238,Mechanic5,1,339.0
T2238,Mechanic8,1,339.0
T2239,Mechanic6,1,339.0
T2239,Mechanic7,1,339.0
T2240,Mechanic3,1,2288.0
T2241,Sealer1,1,266.0
T2242,Mechanic2,1,11.0
T2242,Mechanic8,1,11.0
T2243,Tester1,1,5123.0
T2244,Mechanic1,1,858.0
T2244,Mechanic4,1,858.0
T2245,Tester2,1,3522.0
T2247,Electrician1,1,23.0
T2248,Electrician1,1,6210.0
T2249,Sealer3,1,1330.0
T2250,Sealer1,1,266.0
T2250,Sealer4,1,266.0
T2251,Mechanic5,1,1366.0
T2251,Mechanic7,1,1366.0
T2252,Mechanic1,1,2518.0
T2252,Mechanic8,1,2518.0
T2253,Mechanic5,1,4991.0
T2253,Mechanic6,1,4991.0
T2254,Tester1,1,4803.0
T2255,Sealer3,1,2484.0
T2256,Sealer3,1,2032.0
T2257,Electrician1,1,2258.0
T2258,Mechanic2,1,11516.0
T2259,Mechanic3,1,36130.0
T2260,Sealer1,1,1330.0
T2261,Sealer1,1,3725.0
T2262,Mechanic7,1,532.0
T2263,Mechanic1,1,4197.0
T2264,Sealer1,1,5645.0
T2265,Mechanic4,1,9341.0
T2267,Sealer1,1,565.0
T2267,Sealer2,1,565.0
T2268,Mechanic2,1,13549.0
T2268,Mechanic5,1,13549.0
T2269,Sealer1,1,23546.0
T2269,Sealer2,1,23546.0
T2270,Mechanic2,1,266.0
T2270,Mechanic3,1,266.0
T2271,Mechanic2,1,1807.0
T2271,Mechanic8,1,1807.0
T2272,Mechanic7,1,903.0
T2272,Mechanic8,1,903.0
T2273,Mechanic2,1,903.0
T2273,Mechanic5,1,903.0
T2274,Tester2,1,6084.0
T2275,Mechanic4,1,4507.0
T2276,Mechanic1,1,23.0
T2277,Mechanic1,1,11.0
T2277,Mechanic7,1,11.0
T2278,Mechanic4,1,2777.0
T2278,Mechanic5,1,2777.0
T2279,Electrician1,1,2.0
T2280,Mechanic7,1,10375.0
T2281,Mechanic1,1,1129.0
T2281,Mechanic4,1,1129.0
T2282,Tester1,1,3600.0
T2283,Mechanic6,1,2258.0
T2284,Sealer2,1,2927.0
T2285,Mechanic4,1,2822.0
T2285,Mechanic7,1,2822.0
T2286,Sealer2,1,1064.0
T2287,Electrician1,1,2258.0
T2288,Mechanic2,1,4403.0
T2288,Mechanic3,1,4403.0
T2289,Sealer3,1,665.0
T2289,Sealer4,1,665.0
T2290,Tester1,1,1281.0
T2291,Tester2,1,2561.0
T2292,Sealer2,1,5321.0
T2293,Tester2,1,2242.0
T2294,Tester2,1,5443.0
T2295,Electrician1,1,2484.0
T2296,Electrician1,1,26.0
T2297,Electrician1,1,4516.0
T2298,Electrician1,1,2395.0
T2299,Electrician1,1,3725.0
T2300,Electrician1,1,1129.0
T2301,Electrician1,1,4789.0
T2302,Mechanic1,1,2335.0
T2304,Assistant1,1,5600.0
T2304,Assistant2,1,5600.0
T2305,Mechanic8,1,9710.0
T2306,Tester1,1,10567.0
T2307,Mechanic2,1,11.0
T2307,Mechanic3,1,11.0
T2308,Mechanic6,1,5645.0
T2308,Mechanic8,1,5645.0
T2309,Mechanic1,1,2258.0
T2310,Mechanic4,1,2822.0
T2310,Mechanic6,1,2822.0
T2311,Sealer1,1,532.0
T2312,Mechanic6,1,565.0
T2312,Mechanic8,1,565.0
T2313,Mechanic6,1,2258.0
T2314,Electrician1,1,5194.0
T2315,Electrician1,1,23.0
T2316,Mechanic2,1,350.0
T2317,Mechanic5,1,1751.0
T2318,Mechanic2,1,1168.0
T2318,Mechanic4,1,1168.0
T2319,Mechanic1,1,1101.0
T2319,Mechanic7,1,1101.0
T2320,Mechanic2,1,2414.0
T2321,Tester2,1,8005.0
T350,Mechanic5,1,5645.0
T367,Electrician1,1,1694.0
T443,Mechanic7,1,2258.0
T443,Mechanic8,1,2258.0
T449,Electrician1,1,9032.0
T460,Mechanic5,1,2484.0
T460,Mechanic7,1,2484.0
T462,Mechanic4,1,2484.0
T462,Mechanic6,1,2484.0
T481,Mechanic8,1,12646.0
T483,Mechanic3,1,2258.0
T485,Mechanic3,1,2258.0
T485,Mechanic6,1,2258.0
T513,Electrician1,1,6775.0
T515,Electrician1,1,6775.0
T517,Electrician1,1,6775.0
T535,Mechanic1,1,1330.0
T535,Mechanic7,1,1330.0
T537,Mechanic1,1,3387.0
T537,Mechanic6,1,3387.0
T601,Electrician1,1,11973.0
T608,Electrician1,1,1330.0
T684,Mechanic1,1,1862.0
T684,Mechanic4,1,1862.0
T685,Mechanic1,1,6347.0
T685,Mechanic2,1,6347.0
T685,Mechanic3,1,6347.0
T685,Mechanic4,1,6347.0
T685,Mechanic6,1,6347.0
T685,Mechanic7,1,6347.0
T685,Mechanic8,1,6347.0
T686,Mechanic5,1,4789.0
T686,Mechanic6,1,4789.0
T687,Mechanic1,1,798.0
T687,Mechanic8,1,798.0
T778,Mechanic7,1,6775.0
T781,Mechanic1,1,4516.0
T781,Mechanic4,1,4516.0
T790,Electrician1,1,1694.0
T792,Electrician1,1,1694.0
T797,Mechanic7,1,2149.0
T799,Mechanic2,1,1238.0
T801,Mechanic3,1,1448.0
T803,Mechanic8,1,2149.0
T805,Mechanic8,1,1238.0
T807,Mechanic3,1,1448.0
T809,Mechanic2,1,5479.0
T811,Mechanic2,1,7496.0
T813,Mechanic2,1,3199.0
T815,Mechanic5,1,280.0
T817,Mechanic2,1,2277.0
T817,Mechanic6,1,2277.0
T819,Mechanic3,1,6071.0
T821,Mechanic3,1,934.0
T823,Mechanic2,1,934.0
T849,Mechanic3,1,18065.0
T849,Mechanic4,1,18065.0
T849,Mechanic5,1,18065.0
T849,Mechanic8,1,18065.0
T864,Mechanic3,1,1242.0
T864,Mechanic7,1,1242.0
T866,Mechanic1,1,1242.0
T866,Mechanic8,1,1242.0
T875,Mechanic2,1,9879.0
T875,Mechanic4,1,9879.0
T875,Mechanic5,1,9879.0
T875,Mechanic6,1,9879.0
T884,Mechanic1,1,3161.0
T884,Mechanic5,1,3161.0
T884,Mechanic7,1,3161.0
T917,Mechanic3,1,1129.0
T917,Mechanic6,1,1129.0
T927,Mechanic1,1,1468.0
T927,Mechanic3,1,1468.0
T935,Mechanic7,1,226.0
T944,Mechanic2,1,2258.0
